Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Actual_Yield,Predicted_Yield,Prediction_Error,Error_Pct,Rainfall_Zone,Era,Fertilizer_per_Area,StateCrop_AvgYield
Cashewnut,2011,Whole Year,Andhra Pradesh,137898.0,38894,861.9,23100672.96,45506.34,0.351538462,0.3205791,0.030959350423919674,8.806792343534871,Low,2005-2012,167.51999999878518,0.2484238121999999
Cashewnut,2012,Kharif,Andhra Pradesh,121782.0,33048,968.7,18364725.6,37752.42,0.27818181799999997,0.32134968,-0.0431678624237366,15.517803268401936,Low,2005-2012,150.7999999987617,0.2577978712727273
Cashewnut,2013,Kharif,Andhra Pradesh,120012.0,37820,1062.3,17340533.88,32403.24,0.3225,0.3729252,-0.05042519211769103,15.63567000340806,Moderate,2013-2020,144.48999999879604,0.2594965335
Cashewnut,2014,Kharif,Andhra Pradesh,113953.0,39834,687.6,17202344.88,37604.49,0.34583333299999997,0.3662845,-0.020451156631652867,5.913570365974297,Low,2013-2020,150.95999999867524,0.264342954
Cashewnut,2015,Kharif,Andhra Pradesh,109823.0,40835,940.7,17342149.93,36241.59,0.37916666699999996,0.3930952,-0.013928528293426556,3.673448320008404,Low,2013-2020,157.90999999856214,0.2701636953571428
Cashewnut,2016,Kharif,Andhra Pradesh,111894.0,48288,890.0,17147755.5,39162.9,0.4458333329999999,0.4750243,-0.029190979734603995,6.547494792107902,Low,2013-2020,153.2499999986304,0.2774305601333333
Cashewnut,2017,Kharif,Andhra Pradesh,115277.0,89339,868.2,18149210.88,43805.26,1.7475,1.0694642,0.6780357933044434,38.80030931624322,Low,2013-2020,157.43999999863425,0.2879557334375
Cashewnut,2018,Kharif,Andhra Pradesh,112612.0,99169,1220.5,18265666.4,39414.2,1.2075,1.0042477,0.20325233459472658,16.83247753788416,Moderate,2013-2020,162.19999999855966,0.3738112785294117
Cashewnut,2019,Kharif,Andhra Pradesh,115785.0,115785,899.2,19887231.6,42840.45,1.0,1.0404105,-0.040410518646240234,4.0410478235762,Low,2013-2020,171.75999999851658,0.4201273186111111
Castor seed,1997,Kharif,Andhra Pradesh,169600.0,42100,927.5,16140832.0,52576.0,0.24166666699999997,0.26263598,-0.020969309076126125,8.676919563313419,Low,1997-2004,95.16999999943886,1.037272727
Castor seed,1998,Kharif,Andhra Pradesh,203700.0,45500,1048.3,20125560.0,59073.0,0.26599999999999996,0.24535148,0.020648521542549092,7.762572901060183,Moderate,1997-2004,98.79999999951497,0.241666667
Castor seed,1999,Kharif,Andhra Pradesh,264061.0,58353,650.4,28024793.93,71296.47,0.21263157899999996,0.21006735,0.0025642323079146934,1.2059451660578757,Low,1997-2004,106.12999999959808,0.2538333335
Castor seed,2000,Kharif,Andhra Pradesh,298477.0,136860,935.6,39126733.37,79642.43999999999,0.3390476190000001,0.36012185,-0.021074227199035567,6.215694746432683,Low,1997-2004,131.08793431275743,0.2400994153333333
Castor seed,2001,Kharif,Andhra Pradesh,283585.0,82983,928.4,28962536.05,73732.1,0.296842105,0.3256281,-0.02878599682571409,9.69737761829236,Low,1997-2004,102.12999999963986,0.26483646625
Castor seed,2002,Kharif,Andhra Pradesh,231902.0,86818,648.1,21954162.34,57975.5,0.29631578900000005,0.34792095,-0.05160516522744746,17.415538755533507,Low,1997-2004,94.66999999959177,0.271237594
Castor seed,2003,Kharif,Andhra Pradesh,290915.0,131870,826.0,28794766.7,69819.6,0.4478947369999999,0.4372268,0.01066793488932788,2.381789780090692,Low,1997-2004,98.97999999965975,0.2754172931666667
Castor seed,2004,Kharif,Andhra Pradesh,271600.0,105437,781.8,29425144.0,57036.0,0.4844444440000001,0.43953523,0.044909213601821985,9.270231386843628,Low,1997-2004,108.3399999996011,0.300056928
Castor seed,2005,Kharif,Andhra Pradesh,298477.0,140019,1075.5,39959167.64,72363.27,0.462777778,0.39478335,0.06799443015492246,14.692642227194453,Moderate,2005-2012,133.8768737285155,0.3231053675
Castor seed,2006,Kharif,Andhra Pradesh,202199.0,86892,845.2,25822834.29,44483.78,0.44411764700000006,0.45666158,-0.012543934993102968,2.824455824549733,Low,2005-2012,127.7099999993684,0.3386245242222222
Castor seed,2007,Kharif,Andhra Pradesh,199000.0,129000,1004.2,26546600.0,31840.0,0.563636364,0.62992334,-0.06628697965844732,11.760572292089444,Moderate,2005-2012,133.39999999932965,0.3491738365
Castor seed,2008,Kharif,Andhra Pradesh,158723.0,81365,944.6,22703737.92,14285.07,0.586666667,0.5571302,0.029536449447814972,5.0346134803803615,Low,2005-2012,143.03999999909882,0.3686704299090909
Castor seed,2009,Kharif,Andhra Pradesh,147582.0,63733,711.0,22996227.24,25088.94,0.5323529410000001,0.468379,0.0639739501114045,12.017183528543557,Low,2005-2012,155.81999999894416,0.3868367829999999
Castor seed,2010,Kharif,Andhra Pradesh,187721.0,121143,1297.0,31182335.31,45053.04,0.526875,0.629943,-0.10306801319122316,19.562100606446897,Moderate,2005-2012,166.1099999991151,0.3980303336153846
Castor seed,2011,Kharif,Andhra Pradesh,253280.0,52509,861.9,39959167.64,79642.43999999999,0.40277777800000003,0.3504015,0.05237628707325748,13.003735532773645,Low,2005-2012,157.76677053001512,0.4072335240714286
Castor seed,2012,Kharif,Andhra Pradesh,208000.0,105000,968.7,31366400.0,64480.0,0.764,0.5893893,0.1746106758117676,22.854770584301274,Low,2005-2012,150.799999999275,0.4069364743333333
Castor seed,2013,Kharif,Andhra Pradesh,47592.0,24827,1062.3,6876568.08,12849.84,0.7377777779999999,0.6098474,0.12793035158551014,17.33993378507157,Moderate,2013-2020,144.48999999696397,0.4292529446874999
Castor seed,2013,Rabi,Andhra Pradesh,1291.0,956,1062.3,186536.59,348.57,0.74,0.71209407,0.02790593147277831,3.7710667246096037,Moderate,2013-2020,144.48999988807898,0.4474014642941176
Castor seed,2014,Kharif,Andhra Pradesh,46122.0,26668,687.6,6962577.12,15220.26,0.72,0.6279627,0.09203729152679441,12.782939402416721,Low,2013-2020,150.95999999672694,0.4636569385
Castor seed,2014,Rabi,Andhra Pradesh,1715.0,838,687.6,258896.4,565.95,0.598333333,0.4941721,0.10416123674755862,17.4085341593725,Low,2013-2020,150.95999991197667,0.4771486785789474
Castor seed,2015,Kharif,Andhra Pradesh,48940.0,27592,940.7,7728115.4,16150.2,0.81125,0.63341916,0.1778308439254761,21.920570073315915,Low,2013-2020,157.9099999967734,0.4832079112999999
Castor seed,2015,Rabi,Andhra Pradesh,1785.0,1226,940.7,281869.35,589.05,0.8360000000000001,0.69835544,0.13764456367492683,16.464641032119196,Low,2013-2020,157.90999991153498,0.4988289631428572
Castor seed,2016,Kharif,Andhra Pradesh,32292.0,15195,890.0,4948749.0,11302.2,0.511111111,0.511021,9.009297174067399e-05,0.01762685129186344,Low,2013-2020,153.24999999525423,0.5141549193636363
Castor seed,2016,Rabi,Andhra Pradesh,527.0,274,890.0,80762.75,184.45,0.52,0.58538294,-0.06538293838500975,12.573617817082994,Low,2013-2020,153.24999970920302,0.5140225798695652
Castor seed,2017,Kharif,Andhra Pradesh,30904.0,20126,868.2,4865525.76,11743.52,0.8425,0.69754696,0.14495304107666018,17.20508831166493,Low,2013-2020,157.4399999949055,0.5142716390416667
Castor seed,2017,Rabi,Andhra Pradesh,906.0,723,868.2,142640.64,344.28,0.8560000000000001,0.81060565,0.04539435482025156,5.30307263896322,Low,2013-2020,157.43999982622518,0.52740077348
Castor seed,2018,Kharif,Andhra Pradesh,34682.0,14535,1220.5,5625420.4,12138.7,0.374285714,0.48184678,-0.10756106558488465,28.737612520460626,Moderate,2013-2020,162.19999999532322,0.5400392052692308
Castor seed,2018,Rabi,Andhra Pradesh,1839.0,637,1220.5,298285.8,643.65,0.41000000000000003,0.39999527,0.010004732608795197,2.440172733431186,Moderate,2013-2020,162.19999991179986,0.533900187074074
Castor seed,2019,Kharif,Andhra Pradesh,36827.0,25270,899.2,6325405.52,13625.99,0.7625,0.710673,0.05182702541351314,6.796978025407592,Low,2013-2020,171.75999999533602,0.5294751803928571
Castor seed,2019,Rabi,Andhra Pradesh,1056.0,637,899.2,181378.56,390.72,0.6839999999999999,0.6172385,0.06676147842407221,9.76043579235589,Low,2013-2020,171.75999983734846,0.537510519
Coriander,2000,Whole Year,Andhra Pradesh,58441.0,19993,935.6,5737152.97,15194.66,0.39499999999999996,0.42726877,-0.032268773317337074,8.169289018847314,Low,1997-2004,98.16999999832018,1.037272727
Coriander,2001,Whole Year,Andhra Pradesh,57913.0,22711,928.4,5914654.69,15057.38,0.5311764709999998,0.4482166,0.08295988369493079,15.618110372555845,Low,1997-2004,102.1299999982365,0.395
Coriander,2002,Whole Year,Andhra Pradesh,45073.0,13721,648.1,4267060.91,11268.25,0.41470588199999986,0.36716646,0.04753942243960557,11.463379196973536,Low,1997-2004,94.66999999789964,0.4630882355
Coriander,2003,Whole Year,Andhra Pradesh,48644.0,15999,826.0,4814783.12,11674.56,0.405294118,0.40255564,0.0027384734878234673,0.6756739388663121,Low,1997-2004,98.97999999796522,0.4469607843333333
Coriander,2004,Whole Year,Andhra Pradesh,23981.0,9314,781.8,2598101.54,5036.01,0.516470588,0.44365534,0.0728152461363678,14.098596675635097,Low,1997-2004,108.33999999548226,0.43654411775
Coriander,2005,Whole Year,Andhra Pradesh,28114.0,12725,1075.5,3371430.88,5903.94,0.503333333,0.487505,0.01582834409123235,3.144697878424349,Moderate,2005-2012,119.9199999957345,0.4525294117999999
Coriander,2006,Whole Year,Andhra Pradesh,25375.0,10061,845.2,3240641.25,5582.5,0.495,0.44087884,0.05412116169929504,10.933545932088025,Low,2005-2012,127.70999999496708,0.4609967320000001
Coriander,2008,Whole Year,Andhra Pradesh,33439.0,15616,944.6,4783114.56,3009.51,0.5856249999999998,0.53136015,0.05426485061645492,9.266127292240258,Low,2005-2012,143.03999999572235,0.4658543417142857
Coriander,2009,Whole Year,Andhra Pradesh,37468.0,20605,711.0,5838263.76,6369.56,0.6956249999999999,0.60791445,0.08771055221557611,12.608866289583212,Low,2005-2012,155.81999999584124,0.480825674
Coriander,2010,Whole Year,Andhra Pradesh,20313.0,13749,1297.0,3374192.43,4875.12,0.6714285710000001,0.70183456,-0.030405988440612708,4.528544728127963,Moderate,2005-2012,166.1099999918225,0.5046922657777778
Coriander,2011,Whole Year,Andhra Pradesh,12821.0,7427,861.9,2147773.92,4230.93,0.6024999999999998,0.64021564,-0.037715635299682804,6.259846091489112,Low,2005-2012,167.51999998693393,0.5213658963000001
Coriander,2012,Kharif,Andhra Pradesh,1109.0,717,968.7,167237.2,343.79,0.575,0.6800282,-0.10502820014953618,18.265742172541643,Low,2005-2012,150.79999986402163,0.5287417239090909
Coriander,2012,Rabi,Andhra Pradesh,7528.0,4534,968.7,1135222.4,2333.68,0.723333333,0.65599334,0.06733999060040285,9.309663253659336,Low,2005-2012,150.7999999799681,0.53259658025
Coriander,2013,Kharif,Andhra Pradesh,517.0,333,1062.3,74701.33,139.59,0.6200000000000001,0.6857939,-0.06579387664794911,10.611898472413609,Moderate,2013-2020,144.48999972052223,0.5472686381538462
Coriander,2013,Rabi,Andhra Pradesh,7934.0,4685,1062.3,1146383.66,2142.18,0.6679999999999999,0.6537012,0.014298813819885181,2.1405377866028914,Moderate,2013-2020,144.4899999817885,0.5524637354285714
Coriander,2014,Kharif,Andhra Pradesh,164.0,85,687.6,24757.44,54.12,0.51,0.5797368,-0.0697368288040161,13.673861189294941,Low,2013-2020,150.9599990795122,0.5601661530666667
Coriander,2014,Rabi,Andhra Pradesh,40014.0,20699,687.6,6040513.44,13204.62,0.518333333,0.57054937,-0.05221603585833745,10.073813856034393,Low,2013-2020,150.95999999622734,0.5570307685
Coriander,2015,Kharif,Andhra Pradesh,36.0,13,940.7,5684.76,11.88,0.3966666669999999,0.3971705,-0.0005038468683319919,0.12701989858225374,Low,2013-2020,157.90999561361124,0.5547544487647059
Coriander,2015,Rabi,Andhra Pradesh,25302.0,10385,940.7,3995438.82,8349.66,0.44249999999999984,0.4847296,-0.04222958803176896,9.543388157714668,Low,2013-2020,157.909999993759,0.5459717942222223
Coriander,2016,Rabi,Andhra Pradesh,4295.0,2368,890.0,658208.75,1503.25,0.536666667,0.58509123,-0.04842456625347902,9.02319428412277,Low,2013-2020,153.24999996431896,0.5405259103157894
Coriander,2017,Rabi,Andhra Pradesh,2584.0,1637,868.2,406824.96,981.92,0.6387499999999999,0.6738621,-0.035112099647522044,5.496993295904358,Low,2013-2020,157.4399999390712,0.54033294815
Coriander,2018,Rabi,Andhra Pradesh,1569.0,360,1220.5,254491.8,549.15,0.331428571,0.29685187,0.03457669760217286,10.432592812357369,Moderate,2013-2020,162.19999989662205,0.5450194744285715
Coriander,2019,Rabi,Andhra Pradesh,1119.0,553,899.2,192199.44,414.03,0.5037500000000001,0.506166,-0.0024159812927244673,0.47959831200820774,Low,2013-2020,171.7599998465058,0.5353107970000001
Cotton(lint),1997,Kharif,Andhra Pradesh,298477.0,468522,927.5,39959167.64,79642.43999999999,1.6433333330000002,1.2809722,0.3623610906446535,22.050357213869116,Low,1997-2004,133.8768737285155,1.037272727
Cotton(lint),1998,Kharif,Andhra Pradesh,298477.0,468522,1048.3,39959167.64,79642.43999999999,1.093809524,1.4034841,-0.3096745820638427,28.311537992099506,Moderate,1997-2004,133.8768737285155,1.643333333
Cotton(lint),1999,Kharif,Andhra Pradesh,298477.0,468522,650.4,39959167.64,79642.43999999999,1.458181818,1.0209069,0.4372748927985839,29.987659119337117,Low,1997-2004,133.8768737285155,1.3685714285
Cotton(lint),2000,Kharif,Andhra Pradesh,298477.0,468522,935.6,39959167.64,79642.43999999999,1.6877272730000001,1.3686066,0.31912070561718764,18.9082988489574,Low,1997-2004,133.8768737285155,1.3984415583333334
Cotton(lint),2001,Kharif,Andhra Pradesh,298477.0,468522,928.4,39959167.64,79642.43999999999,1.820454545,1.5220673,0.2983872365740967,16.39080050010761,Low,1997-2004,133.8768737285155,1.470762987
Cotton(lint),2002,Kharif,Andhra Pradesh,298477.0,468522,648.1,39959167.64,79642.43999999999,1.455238095,1.2520292,0.2032089144732665,13.963953770309237,Low,1997-2004,133.8768737285155,1.5407012986
Cotton(lint),2003,Kharif,Andhra Pradesh,298477.0,468522,826.0,39959167.64,79642.43999999999,2.137619048,1.8318434,0.30577567184033194,14.304491208642142,Low,1997-2004,133.8768737285155,1.5264574313333332
Cotton(lint),2004,Kharif,Andhra Pradesh,298477.0,468522,781.8,39959167.64,79642.43999999999,1.9014285710000003,1.8648076,0.036620965256592086,1.925970112967812,Low,1997-2004,133.8768737285155,1.6137662337142855
Cotton(lint),2005,Kharif,Andhra Pradesh,298477.0,468522,1075.5,39959167.64,79642.43999999999,1.727272727,1.7768419,-0.049569151890991314,2.8697913432102657,Moderate,2005-2012,133.8768737285155,1.649724025875
Cotton(lint),2006,Kharif,Andhra Pradesh,298477.0,468522,845.2,39959167.64,79642.43999999999,2.080952381000001,1.9569387,0.1240136374086922,5.959462549281018,Low,2005-2012,133.8768737285155,1.6583405482222222
Cotton(lint),2007,Kharif,Andhra Pradesh,298477.0,468522,1004.2,39959167.64,79642.43999999999,2.6679999999999997,2.0855527,0.5824473075866696,21.830850422719845,Moderate,2005-2012,133.8768737285155,1.7006017315000002
Cotton(lint),2008,Kharif,Andhra Pradesh,298477.0,468522,944.6,39959167.64,79642.43999999999,2.456363636,2.2201655,0.23619814489587387,9.615760682848142,Low,2005-2012,133.8768737285155,1.7885470286363636
Cotton(lint),2009,Kharif,Andhra Pradesh,298477.0,468522,711.0,39959167.64,79642.43999999999,2.209090909,2.1844456,0.024645289416870053,1.1156298801540743,Low,2005-2012,133.8768737285155,1.8441984125833333
Cotton(lint),2010,Kharif,Andhra Pradesh,298477.0,468522,1297.0,39959167.64,79642.43999999999,1.9804545450000002,2.2104099,-0.22995533468444807,11.611234357923852,Moderate,2005-2012,133.8768737285155,1.872267066153846
Cotton(lint),2011,Kharif,Andhra Pradesh,298477.0,468522,861.9,39959167.64,79642.43999999999,1.5481818180000002,2.2211711,-0.6729893226707762,43.46962870574734,Low,2005-2012,133.8768737285155,1.8799947432142856
Cotton(lint),2012,Kharif,Andhra Pradesh,298477.0,468522,968.7,39959167.64,79642.43999999999,2.4404545449999997,2.4646819,-0.02422731878479034,0.992737558134473,Low,2005-2012,133.8768737285155,1.857873881533333
Cotton(lint),2013,Kharif,Andhra Pradesh,298477.0,468522,1062.3,39959167.64,79642.43999999999,2.6238461539999998,2.5350077,0.08883843877478004,3.3858084545568023,Moderate,2013-2020,133.8768737285155,1.894285173
Cotton(lint),2013,Rabi,Andhra Pradesh,5155.0,12281,1062.3,744845.95,1391.85,2.531666667,2.580427,-0.04876026438122549,1.9260136319158312,Moderate,2013-2020,144.4899999719709,1.9372005248235291
Cotton(lint),2014,Kharif,Andhra Pradesh,298477.0,468522,687.6,39959167.64,79642.43999999999,3.026153845999999,2.4986553,0.5274985267861316,17.431313122769787,Low,2013-2020,133.8768737285155,1.970226421611111
Cotton(lint),2014,Rabi,Andhra Pradesh,6222.0,15914,687.6,939273.12,2053.26,2.897142857,2.7906997,0.10644313661730953,3.674071494935418,Low,2013-2020,150.9599999757377,2.0258015492105264
Cotton(lint),2015,Kharif,Andhra Pradesh,298477.0,468522,940.7,39959167.64,79642.43999999999,2.519230769,2.625992,-0.10676129070764162,4.23785107910179,Low,2013-2020,133.8768737285155,2.0693686146
Cotton(lint),2015,Rabi,Andhra Pradesh,3394.0,6662,940.7,535946.54,1120.02,2.2299999999999995,2.213816,0.016184072494506374,0.7257428357434089,Low,2013-2020,157.9099999534738,2.090790621952381
Cotton(lint),2016,Kharif,Andhra Pradesh,298477.0,468522,890.0,39959167.64,79642.43999999999,2.633076923,2.727179,-0.09410212744555668,3.5738451423549713,Low,2013-2020,133.8768737285155,2.0971183209545456
Cotton(lint),2016,Rabi,Andhra Pradesh,8092.0,19547,890.0,1240099.0,2832.2,2.2014285710000006,2.585885,-0.3844564769125971,17.46394624552797,Low,2013-2020,153.2499999810615,2.1204208688695654
Cotton(lint),2017,Kharif,Andhra Pradesh,298477.0,468522,868.2,39959167.64,79642.43999999999,2.660769231,2.8684537,-0.20768451007360822,7.805428204732805,Low,2013-2020,133.8768737285155,2.123796189791667
Cotton(lint),2017,Rabi,Andhra Pradesh,2097.0,4116,868.2,330151.68,796.86,2.1160000000000005,2.245613,-0.1296130981445307,6.12537981525201,Low,2013-2020,157.43999992492132,2.14527511144
Cotton(lint),2018,Kharif,Andhra Pradesh,298477.0,468522,1220.5,39959167.64,79642.43999999999,2.386153846,2.5866435,-0.2004896114127197,8.402204565592541,Moderate,2013-2020,133.8768737285155,2.1441491456153847
Cotton(lint),2018,Rabi,Andhra Pradesh,3404.0,8162,1220.5,552128.8,1191.4,2.251666667,2.607429,-0.3557623605573732,15.799949778173602,Moderate,2013-2020,162.1999999523502,2.1531122826666667
Cotton(lint),2019,Kharif,Andhra Pradesh,298477.0,424486,899.2,39959167.64,79642.43999999999,0.5438461539999999,2.6077218,-2.06387565157251,379.49553222678264,Low,2013-2020,133.8768737285155,2.156632082107143
Cotton(lint),2019,Rabi,Andhra Pradesh,3474.0,11066,899.2,596694.24,1285.38,3.3049999999999997,3.2879581,0.017041854858398153,0.5156384176101052,Low,2013-2020,171.75999995055844,2.1010187742413797
Cowpea(Lobia),2011,Kharif,Andhra Pradesh,4718.0,1119,861.9,790359.36,1556.94,0.22499999999999998,0.22480938,0.00019062161445615455,0.0847203410012198,Low,2005-2012,167.51999996449342,1.037272727
Cowpea(Lobia),2011,Rabi,Andhra Pradesh,15567.0,12408,861.9,2607783.84,5137.11,0.8017647059999999,0.73112154,0.07064316593041986,8.810948809828474,Low,2005-2012,167.51999998923876,0.225
Cowpea(Lobia),2012,Kharif,Andhra Pradesh,5000.0,2000,968.7,754000.0,1550.0,0.39999999999999997,0.41140047,-0.011400467157363925,2.8501096640668218,Low,2005-2012,150.79999996984,0.513382353
Cowpea(Lobia),2012,Rabi,Andhra Pradesh,18000.0,17000,968.7,2714400.0,5580.0,1.0425,0.9376843,0.10481570243835447,10.054254378495031,Low,2005-2012,150.79999999162223,0.4755882353333334
Cowpea(Lobia),2013,Kharif,Andhra Pradesh,3720.0,1617,1062.3,537502.8,1004.4,0.45624999999999993,0.48240706,-0.026157063245773382,5.733042392405362,Moderate,2013-2020,144.48999996115862,0.6173161765
Cowpea(Lobia),2013,Rabi,Andhra Pradesh,8403.0,7244,1062.3,1214149.47,2268.81,0.7877777779999999,0.8801099,-0.09233212819659431,11.720565566770613,Moderate,2013-2020,144.48999998280493,0.5851029412
Cowpea(Lobia),2014,Kharif,Andhra Pradesh,4459.0,1865,687.6,673130.64,1471.47,0.4124999999999999,0.42085412,-0.008354121446609575,2.025236653149829,Low,2013-2020,150.95999996614486,0.6188820806666667
Cowpea(Lobia),2014,Rabi,Andhra Pradesh,9576.0,10735,687.6,1445592.96,3160.08,0.8744444440000001,1.0591905,-0.1847460677034911,21.127226286227994,Low,2013-2020,150.95999998423557,0.5893989262857142
Cowpea(Lobia),2015,Kharif,Andhra Pradesh,11043.0,9696,940.7,1743800.13,3644.19,0.77125,0.86305094,-0.0918009376525879,11.902861409915566,Low,2013-2020,157.90999998570044,0.625029616
